Num,Networth Next Year,Default,Total assets,Net worth,Total Income,Total Income/Total assets,Change in stock,Change in stock/Total Income,Total expenses,Total expenses/Total Income,Profit after tax,Profit after tax/Total assets,PBDITA,PBDITA/Total assets,PBT,PBT/Total assets,Cash profit,Cash profit/Total assets,PBDITA as % of total income,PBT as % of total income,PAT as % of total income,Cash profit as % of total income,PAT as % of net worth,Sales,Sales/Total assets,Income from financial services,Income from financial services/Total Income,Other income,Other income/Total Income,Total capital,Total capital/Total_Assets,Reserves and funds,Reserves and funds/Total_Assets,Borrowings,Borrowings/Total_Assets,Current liabilities & provisions,Current liabilities & provisions/Total_assets,Deferred tax liability,Deferred tax liability/Total_Assets,Shareholders funds,Shareholders funds/Total_assets,Cumulative retained profits,Cumulative retained profits/Total Income,Capital employed,Capital employed/Total assets,TOL/TNW,Total term liabilities / tangible net worth,Contingent liabilities / Net worth (%),Contingent liabilities,Contingent liabilities/Total Assets,Net fixed assets,Net fixed assets/Total Assets,Investments,Investments/Total Income,Current assets,Current assets/Total_Assets,Net working capital,Net working capital/Total Capital,Quick ratio (times),Current ratio (times),Debt to equity ratio (times),Cash to current liabilities (times),Cash to average cost of sales per day,Creditors turnover,Debtors turnover,Finished goods turnover,WIP turnover,Raw material turnover,Shares outstanding,Equity face value,EPS,Adjusted EPS,Total liabilities,PE on BSE,Dev model
2510,1207.1,0,2387.8,1043.5,1592.9,0.667099422,-12,-0.00753343,1318.5,0.827735577,262.4,0.109891951,353.1,0.147876707,279.7,0.117137114,275.2,0.115252534,22.17,17.56,16.47,17.28,39.53,1427.6,0.597872519,3.4,0.002134472,41.69389313,0.026174834,175.2,0.073372979,363.7,0.152315939,864.5,0.362048748,452.8,0.189630622,23.2,0.0097,1043.5,0.43701315,330,0.207169314,1908,0.799061898,1.2,0.56,63.4,661.6,0.277075132,350.3,0.146704079,701.0139914,0.440086629,1263.8,0.529273809,573.5,3.273401826,1.26,1.68,0.83,0.93,198.14,8.46,45.54,67.5,20.98,2.93,34462945,10,7.61,8.11,2387.8,64.07801191,1
2829,1217.1,0,2835.6,1134.9,3897.7,1.374559176,39.2,0.010057213,3780.4,0.969905329,156.5,0.055191141,316.6,0.111651855,216.7,0.076421216,169.7,0.059846241,8.12,5.56,4.02,4.35,14.69,3838.6,1.353717026,6.9,0.001770275,12.2,0.003130051,93.9,0.033114685,1041,0.36711807,835.6,0.294681902,711.5,0.250916914,153.6,0.0542,1134.9,0.400232755,1049.4,0.269235703,1970.5,0.694914657,1.11,0.18,2.48,28.1,0.009909719,906.3,0.319614896,404,0.103650871,1012.3,0.356996756,-316.4,-3.369542066,0.38,0.76,0.74,0.07,9.23,9.58,9.63,11.96,8.75,16.1,9391557,10,12.53,12.53,2835.6,9.94,1
1893,1220.9,0,1029.7,690.8,1305,1.267359425,18.7,0.014329502,1173.4,0.899157088,150.3,0.145964844,284.1,0.275905604,240.3,0.233368942,182.2,0.176944741,21.77,18.41,11.52,13.96,24.41,1300.8,1.263280567,3.3,0.002528736,0.1,7.66E-05,30,0.029134699,660.8,0.641740313,153.7,0.149266777,146.3,0.142080218,38.9,0.0378,690.8,0.670875012,669.3,0.512873563,844.5,0.820141789,0.41,0.17,0.83,5.7,0.005535593,253.4,0.246091094,2,0.001532567,449,0.436049335,278,9.266666667,1.59,2.63,0.22,0,0.21,11.28,5.6,17.58,13.05,8.89,3000000,10,54.33,54.33,1029.7,64.07801191,1
1047,1221.9,0,4352.9,986.5,4528.7,1.040386869,-9.9,-0.002186058,4358.7,0.962461634,160.1,0.036780078,508.9,0.116910565,283.4,0.065106021,386.9,0.088883273,11.24,6.26,3.54,8.54,17.67,4526.2,1.039812539,2.1,0.000463709,0.4,8.83E-05,133.8,0.030738129,1056.7,0.242757702,2064.2,0.474212594,749.5,0.172184061,348.7,0.0801,986.5,0.226630522,852.7,0.18828803,3050.7,0.700843116,2.83,1.94,77.62,765.7,0.175905718,2489,0.571802706,780.9,0.17243359,468.3,0.10758345,-195.6,-1.461883408,0.44,0.66,2.09,0.06,3.61,6.91,20.37,113.56,51.83,4.27,13380000,10,12.17,12.17,4352.9,64.07801191,1
1279,1227.4,0,1738.8,920.3,4640.6,2.668852082,42.1,0.009072103,4409.1,0.950114209,273.6,0.157349896,510.4,0.293535772,424.6,0.244191396,299.9,0.17247527,11,9.15,5.9,6.46,33.69,4635.6,2.665976536,3.2,0.000689566,0.9,0.00019394,200,0.115021854,720.3,0.414251208,67,0.038532321,623.5,0.35858063,128,0.0736,920.3,0.529273062,470.3,0.101344654,987.3,0.567805383,0.66,0.07,22.72,209.1,0.120255349,485.6,0.279273062,701.0139914,0.151061068,1163.6,0.669197147,540,2.7,1.18,1.87,0.07,0.12,6.72,10.89,7.4,64.35,65.46,12.77,20000000,10,13.64,13.64,1738.8,64.07801191,1
2918,1231.7,0,1836.1,1009,2022,1.101247209,-10.7,-0.00529179,1840.8,0.910385757,170.5,0.092859866,270.1,0.147105277,205.7,0.112030935,190.7,0.103861445,13.36,10.17,8.43,9.43,18.51,2020.7,1.100539186,81.34220077,0.040228586,1.3,0.000642928,261.6,0.1424759,805,0.438429279,533.5,0.290561516,234.3,0.127607429,1.7,0.0009,1009,0.549534339,472.4,0.233630069,1542.5,0.840095855,0.74,0.06,0,936.4739761,0.510034299,289.3,0.157562224,701.0139914,0.346693369,880.3,0.479440118,171.2,0.654434251,0.68,1.24,0.53,0,0.21,47.91,4.63,27.97,17.36,3.96,26164150,10,6.52,6.52,1836.1,5.08,1
1259,1233.7,0,3354.4,919.5,7078.7,2.110273074,64.5,0.009111843,6719.6,0.949270346,423.6,0.126281898,798.8,0.238134987,594.8,0.177319342,570.4,0.170045314,11.28,8.4,5.98,8.06,62.58,7078.3,2.110153828,81.34220077,0.011491121,41.69389313,0.005890049,14.6,0.004352492,905,0.269794896,1201.9,0.358305509,1163.6,0.34688767,69.3,0.0207,919.5,0.274117577,787.6,0.111263368,2121.4,0.632423086,2.3,0.9,0.59,5.4,0.001609826,412.6,0.123002623,1,0.000141269,2226.9,0.663874314,701.3,48.03424658,0.57,1.46,1.31,0.01,1.29,14.49,15.18,17.25,16.3,7.79,125000,100,424.2444,394.2376,3354.4,64.07801191,1
242,1234.1,0,1610.9,1032.9,1501.8,0.932273884,5.2,0.003462512,1316.1,0.876348382,190.9,0.118505183,294.3,0.182692905,222.2,0.137935316,259.2,0.160903843,19.6,14.8,12.71,17.26,20,1480,0.918741076,7.9,0.005260354,0.3,0.00019976,30.1,0.018685207,1414.8,0.878266807,64.7,0.040163884,84.7,0.052579303,16.6,0.0103,1032.9,0.641194363,878.9,0.585231056,1097.6,0.681358247,0.11,0.02,1.27,13.1,0.0081321,754.7,0.468495872,331.2,0.220535358,479.4,0.297597616,349.2,11.6013289,1.85,3.68,0.06,0.24,8.63,18.53,12.86,19.33,15.99,4.3,3007500,10,63.47,42.32,1610.9,4.03,1
3331,1240,0,1556.6,206.9,1949.9,1.252666067,18.4,0.009436381,1904.6,0.976768039,63.7,0.040922523,253.1,0.16259797,108.1,0.069446229,139,0.089297186,12.98,5.54,3.27,7.13,38.74,1944.2,1.24900424,0.9,0.000461562,0.6,0.000307708,58.1,0.037324939,148.8,0.095592959,891.9,0.572979571,454,0.291661313,3.8,0.0024,206.9,0.132917898,130.1,0.06672137,1098.8,0.705897469,54.839,27.3566,51.91,107.4,0.068996531,335.9,0.215790826,701.0139914,0.359512791,643.2,0.413208274,-5.8,-0.099827883,0.48,0.99,4.31,0.01,1.03,5.46,7.2,5.13,2.47,9.54,5550000,10,10.72,10.72,1556.6,64.07801191,1
2292,1246.2,0,2652.3,1108.7,2358.7,0.889303623,120.4,0.051045067,2361.7,1.001271887,117.4,0.044263469,359.9,0.135693549,186.5,0.070316329,201,0.075783282,15.26,7.91,4.98,8.52,10.9,2354,0.887531576,3.2,0.00135668,1.5,0.000635944,185.4,0.069901595,923.3,0.348112959,1038.5,0.391546959,316.8,0.119443502,188.3,0.071,1108.7,0.418014553,1073.7,0.455208377,2147.2,0.809561513,1.14,0.23,243.57,2700.5,1.018172907,1109.9,0.418466991,8.1,0.003434095,1332.7,0.502469555,232.2,1.252427184,0.35,1.21,0.94,0.02,3.12,6.37,13.77,4.8,3,3.9,18541200,10,6.36,1.27,2652.3,25.09,1
2075,1258.6,0,5212.4,927.2,4289.9,0.823018187,280.9,0.065479382,4429.2,1.032471619,141.6,0.027165989,466.5,0.08949812,212.2,0.040710613,206.8,0.039674622,10.87,4.95,3.3,4.82,16.54,4246,0.814595963,7.8,0.001818224,0.6,0.000139863,217.5,0.041727419,795.3,0.152578467,1043.4,0.200176502,3113.6,0.597344793,42.6,0.0082,927.2,0.177883509,575.6,0.134175622,1970.6,0.378060011,4.12,0.52,168.55,1562.8,0.299823498,731.4,0.140319239,0,0,3547,0.680492671,75.3,0.346206897,0.74,1.02,1.13,0.05,15.93,1.98,2.07,155.02,13.08,9.41,21750000,10,5.23,5.23,5212.4,64.07801191,1
3529,1269.6,0,1739.8,1223.7,645.3,0.370904702,23.9,0.037037037,581.9,0.901751124,87.3,0.050178181,263.9,0.151684102,134.4,0.077250259,204.2,0.117369813,40.9,20.83,13.53,31.64,7.34,602.5,0.346304173,42.3,0.065550907,0.5,0.000774833,44.2,0.025405219,1195.6,0.687205426,351.2,0.201862283,122.9,0.070640303,25.9,0.0149,1223.7,0.703356708,405.8,0.628854796,1574.9,0.905218991,0.37,0.24,3.55,43.4,0.024945396,1087.7,0.625186803,701.0139914,1.086338124,502.9,0.289056213,352.2,7.968325792,2.37,2.71,0.29,1.22,172.65,10.64,3.34,87.5324658,17.05,4.05,22107810,2,3.95,3.95,1739.8,33.93,1
1320,1272.3,0,4295.2,1139.7,5013.5,1.167233191,12,0.002393537,4913.8,0.980113693,111.7,0.026005774,361.2,0.084093872,173.3,0.040347364,148.1,0.03448035,7.2,3.46,2.23,2.95,10.13,5012.3,1.166953809,1.2,0.000239354,41.69389313,0.008316325,109.1,0.025400447,1030.6,0.239942261,2572.8,0.598994226,548.7,0.127747253,34,0.0079,1139.7,0.265342708,727.8,0.145168046,3712.5,0.864336934,2.61,0.14,21.15,241,0.056109145,509.7,0.11866735,28.8,0.00574449,3445.2,0.802104675,478.1,4.382218148,0.47,1.15,2.26,0.03,6.7,12.42,3.98,5.24,5.27,4.26,10906150,10,10.24,2.05,4295.2,6.61,1
1406,1273.2,0,2457.4,1058.5,7260.6,2.954586148,18.6,0.002561772,7076.6,0.974657742,202.6,0.08244486,558.7,0.227354114,293.1,0.119272402,436,0.177423293,7.69,4.04,2.79,6.01,20.94,7245.5,2.948441442,9.5,0.001308432,2.2,0.000303005,120,0.048832099,973.7,0.39623179,573.3,0.233295353,702.1,0.285708472,88.3,0.0359,1058.5,0.430739806,998.5,0.13752307,1631.8,0.664035159,1.18,0.24,83.23,881,0.358508993,942.1,0.38337267,701.0139914,0.096550422,1280.1,0.520916416,254.7,2.1225,0.34,1.25,0.54,0.08,4.12,8.52,25.97,218.28,68.41,5.94,11997720,10,16.89,3.38,2457.4,6.11,1
1991,1278.9,0,3192.3,1286.4,1962,0.614603891,13.5,0.006880734,1918.7,0.977930683,56.8,0.017792814,305,0.095542399,71.3,0.022334994,183.1,0.057356765,15.55,3.63,2.9,9.33,5.78,1932.4,0.605331579,6,0.003058104,8.5,0.004332314,592.6,0.185634182,701.3,0.219684867,1423.6,0.445948063,198.9,0.062306174,275.9,0.0864,1286.4,0.402969646,128.8,0.065647299,2710,0.848917708,1.19,0.85,110.36,1419.7,0.444726373,1456.8,0.456348088,102.8,0.052395515,1154,0.361494847,634.1,1.070030375,0.74,2.22,1.11,0.2,20.07,22.44,11.16,21.49,12.21,2.14,59262625,10,0.94,0.94,3192.3,19.7,1
2704,1282.2,0,344.7,76.7,53.2,0.154337105,0,0,42.4,0.796992481,10.8,0.031331593,46.6,0.13519002,11.9,0.034522773,26.3,0.07629823,54.8008,22.37,20.3,49.44,14.49,49,0.142152596,4.2,0.078947368,41.69389313,0.783719796,95,0.275601973,26.9,0.078038874,203.1,0.589208007,19.7,0.057151146,228.1465496,0.6619,121.8,0.35335074,26.8,0.503759398,324.9,0.942558747,2.78,2.65,0,936.4739761,2.716779739,219,0.635335074,0.1,0.001879699,29.9,0.086742095,10.2,0.107368421,1.51,1.52,3.24,0.84,287.16,5.88,4.88,87.5324658,27.97205637,0,22284601.68,-1348.444874,-0.01,-0.01,344.7,64.07801191,1
1883,1292.2,0,2184.2,1165.6,4081.6,1.868693343,-60.2,-0.014749118,3674.5,0.900259702,346.9,0.158822452,608.3,0.278500137,505.3,0.231343284,403,0.184506913,14.9,12.38,8.5,9.87,32.94,4030.9,1.845481183,30.3,0.007423559,12.1,0.002964524,108,0.049446021,1089.7,0.4989012,183.5,0.084012453,763.7,0.349647468,39.3,0.018,1165.6,0.533650765,1163.8,0.285133281,1349.1,0.617663218,0.87,0.15,6.17,71.9,0.032918231,528.7,0.242056588,530.6,0.12999804,934.9,0.428028569,332,3.074074074,0.58,1.47,0.16,0.48,31.71,4.99,155.03,10.84,11.01,2.55,14400000,10,23.53,23.53,2184.2,64.07801191,1
388,1296.1,0,1672,1245.5,982,0.587320574,41.8940059,0.04266192,927.9,0.94490835,54.1,0.032356459,179.9,0.107595694,84.9,0.050777512,139.1,0.08319378,18.32,8.65,5.51,14.16,4.43,910.3,0.544437799,45,0.045824847,8.2,0.008350305,20,0.011961722,1245.9,0.745155502,1136.080708,0.679474108,339.3,0.202930622,66.8,0.04,1245.5,0.744916268,1225.5,1.24796334,1245.5,0.744916268,0.18,0,14.03,174.7,0.104485646,513.5,0.307117225,701.0139914,0.713863535,1028.5,0.615131579,700.1,35.005,3.54,3.13,0,2.49,280.51,3.26,3.38,87.5324658,27.97205637,4.48,20000,163,424.2444,394.2376,1672,64.07801191,1
774,1299.7,0,2080.2,701.1,4119.4,1.980290357,309.5,0.075132301,4248.4,1.03131524,180.5,0.086770503,371.3,0.178492453,290.1,0.139457744,229.8,0.110470147,9.01,7.04,4.38,5.58,30.35,4077.1,1.959955773,0.3,7.28E-05,41.6,0.010098558,103.9,0.04994712,894.8,0.430150947,681.9,0.327805019,375.4,0.180463417,24.2,0.0116,701.1,0.3370349,418.7,0.101641016,1383,0.664839919,1.36,0.48,25.96,182,0.087491587,515.3,0.247716566,1.7,0.000412681,1239.1,0.595663878,604.2,5.81520693,0.37,1.72,0.97,0.1,6.91,131.4468,39.66,6.64,7.1,14.24,10387000,10,21.03,4.21,2080.2,10.58,1
2347,1307.2,0,2513.6,1267.8,4024.5,1.60109007,1.3,0.000323021,3947.3,0.980817493,78.5,0.031230108,336.9,0.134030872,104.5,0.041573838,227.5,0.090507638,8.37,2.6,1.95,5.65,6.31,3988.8,1.586887333,23.5,0.005839235,4.1,0.00101876,85.7,0.034094526,1182.1,0.470281668,763,0.303548695,396,0.157542966,86.8,0.0345,1267.8,0.504376194,1106.6,0.274965834,2030.8,0.807924889,0.86,0.13,6.53,82.8,0.032940802,921.5,0.366605665,82.8,0.020573984,1075.3,0.427792807,108.9,1.270711785,0.63,1.11,0.6,0.05,4.94,27.63,6.59,11.97,6.84,10.45,8574700,10,8.21,8.21,2513.6,22.72,1
2587,1315.4,0,2558.6,937.9,1881.5,0.735363089,5.4,0.00287005,1606.3,0.853733723,280.6,0.10966935,625.6,0.244508716,430.6,0.168295161,441.9,0.172711639,33.25,22.89,14.91,23.49,34.25,1852.3,0.723950598,28.4,0.01509434,0.8,0.000425193,78.8,0.030798093,859.1,0.335769561,1204.6,0.470804346,317.7,0.124169468,98.4,0.0385,937.9,0.366567654,839,0.445920808,2142.5,0.837372,1.52,0.8,49.94,468.4,0.183068866,1132.2,0.442507621,701.0139914,0.372582509,1202.8,0.470100836,434.3,5.51142132,0.94,1.55,1.28,0.63,128.6,6.11,9.79,30.72,4.68,2.71,78818633,1,3.56,3.56,2558.6,23.61,1
528,1321.1,0,1262.4,609.5,2050.8,1.624524715,65.8,0.03208504,1981.4,0.966159547,135.2,0.107097592,267.4,0.211818758,214.4,0.169835234,166,0.131495564,13.04,10.45,6.59,8.09,24.9,2032.4,1.609949303,5,0.002438073,6.6,0.003218256,14.4,0.011406844,617.7,0.489306084,128.6,0.101869455,465,0.368346008,36.7,0.0291,609.5,0.48281052,599.1,0.292129901,738.1,0.584679975,0.67,0.16,27.35,166.7,0.132050063,321.4,0.254594423,701.0139914,0.34182465,672.8,0.532953105,178.7,12.40972222,0.88,1.34,0.21,0.05,4.46,11.26,5.15,15.58,11.64,13.16,1442885,10,92.66,92.66,1262.4,64.07801191,1
282,1322.2,0,5577.4,1061.3,6999,1.254885789,8.4,0.001200171,6759,0.965709387,248.4,0.044536881,958.3,0.17181841,359.8,0.064510345,269.8,0.048373794,13.69,5.14,3.55,3.85,24.39,6734.7,1.207498117,61.5,0.00878697,14.5,0.002071725,137.3,0.024617205,1462.3,0.262183096,2583.2,0.463154875,1094.9,0.196310109,284,0.0509,1061.3,0.190285796,735.6,0.105100729,3644.5,0.653440671,3.35,1.08,25.98,275.7,0.049431635,1952,0.349983863,44.8,0.006400914,3034.5,0.544070714,542.7,3.952658412,0.29,1.2,2.43,0.11,15.59,5,14.94,2.42,2.41,9.93,13730237,10,16.55,16.55,5577.4,4.37,1
1955,1325.8,0,3647,847.2,5359.6,1.469591445,-21.1,-0.003936861,5123.4,0.955929547,215.1,0.058979984,374.3,0.102632301,217.6,0.059665478,227.8,0.062462298,6.98,4.06,4.01,4.25,28.8,5356,1.468604332,3.5,0.000653034,0.1,1.87E-05,176.5,0.048395942,680.5,0.186591719,2473.4,0.678201261,313.9,0.086070743,2.7,0.0007,857,0.234987661,298,0.055601164,3330.4,0.913188922,3.3,0.26,3.77,31.9,0.008746915,79.8,0.021880998,154.7,0.028864094,3272.7,0.897367699,703.2,3.984135977,0.85,1.27,2.93,0.07,13.8,12.8,3.35,6.19,2.04,7.06,16666667,10,12.91,12.91,3647,64.07801191,1
354,1342,0,2885,732.4,2625,0.909878683,171.7,0.065409524,2700.6,1.0288,96.1,0.033310225,354.1,0.122738302,120.6,0.041802426,143.4,0.049705373,13.49,4.59,3.66,5.46,13.5,2619.2,0.907868284,5.7,0.002171429,0.1,3.81E-05,63.7,0.022079723,668.7,0.231785095,1168.5,0.405025997,902,0.312651646,82.1,0.0285,732.4,0.253864818,202.3,0.077066667,1900.9,0.658890815,2.91,0.41,22.76,166.7,0.057781629,574.9,0.199272097,5.6,0.002133333,2111.3,0.731819757,337.4,5.296703297,0.83,1.19,1.6,0.1,27.17,2.81,2.31,867.8504,4.76,13.5,6382872,10,15.06,3.01,2885,21.19,1
2109,1343.4,0,5682.3,1350.8,6075,1.06910934,81.8,0.013465021,6048.4,0.995621399,108.4,0.019076782,699.1,0.123031167,123.7,0.021769354,229.1,0.040318181,11.51,2.04,1.78,3.77,8.23,5618.9,0.988842546,233.9,0.038502058,78.1,0.012855967,1222,0.215053763,569,0.100135509,2448.6,0.430917058,1442.7,0.25389367,228.1465496,0.0402,1713.6,0.301568027,-278.1,-0.045777778,4162.2,0.732485085,2.7,0.96,43.26,584.4,0.102845679,2577.7,0.453636732,782.8,0.128855967,1745.9,0.307252345,-607.7,-0.497299509,0.21,0.71,2.08,0.04,6.35,4.94,9.89,13.04,7.03,6.62,284939766.2,2.5,0.28,0.28,5682.3,47.95,1
1945,1346.2,0,1804.5,1170.5,1567.2,0.868495428,3.5,0.002233282,1395.7,0.890569168,175,0.096979773,354.7,0.196564145,260,0.144084234,256.1,0.14192297,22.63,16.59,11.17,16.34,16.04,1555.1,0.86178997,10.6,0.006763655,41.69389313,0.026604067,63,0.034912718,1107.5,0.613743419,19,0.010529232,568.3,0.314934885,46.7,0.0259,1170.5,0.648656137,820.4,0.523481368,1189.5,0.65918537,0.22,0.02,1.26,14.8,0.008201718,515,0.285397617,261.3,0.166730475,612.1,0.339207537,47.6,0.755555556,0.73,1.08,0.02,0.17,26.24,3.61,4.67,53.33,12.95,6.9,6297477,10,27.79,27.79,1804.5,14.67,1
2807,1346.8,0,1482,404.2,1047.1,0.706545209,94.1,0.089867252,989.6,0.945086429,151.6,0.102294197,292.2,0.197165992,156.6,0.105668016,146.4,0.098785425,27.91,14.96,14.48,13.98,42.87,968.6,0.653576248,4.8,0.004584089,1.1,0.00105052,45.8,0.030904184,398.4,0.268825911,735.8,0.496491228,268,0.180836707,34,0.0229,404.2,0.272739541,285.9,0.273039824,1140,0.769230769,2.4,0.24,16.08,65,0.043859649,290.3,0.195883941,5.4,0.005157101,930.1,0.627597841,34.8,0.759825328,0.5,1.04,1.82,0.01,5.8,2.97,2.92,2.94,2.01,6.62,4584620,10,25.96,25.96,1482,64.07801191,1
691,1356.3,0,3724,1185,3018.3,0.810499463,1.9,0.000629493,2765.3,0.916177981,254.9,0.068447905,629.5,0.169038668,316.8,0.085069817,454.2,0.121965628,20.86,10.5,8.45,15.05,23.45,3004,0.806659506,1.1,0.000364444,9.1,0.003014942,147.2,0.03952739,1037.8,0.27867884,1451.8,0.389849624,637.4,0.171160043,449.8,0.1208,1185,0.31820623,895.4,0.296657059,2636.8,0.708055854,1.69,0.77,44,521.4,0.140010741,2402.9,0.645247046,44.6,0.01477653,951.4,0.255477981,174,1.182065217,0.39,0.82,1.23,0.02,4.15,18.04,6.51,7.19,5.31,4.64,14716716,10,18.34,3.67,3724,8.32,1
734,1359,0,4643.1,1147.2,2948.6,0.635049859,44.2,0.014990165,2754.8,0.934273893,238,0.051258857,590.4,0.127156426,341.3,0.073506924,423.5,0.091210614,20.02,11.57,8.07,14.36,21.33,2935.1,0.632142319,12.9,0.004374958,0.2,6.78E-05,106.2,0.02287265,1041,0.224203657,2887.2,0.621825935,285,0.061381405,323.7,0.0697,1147.2,0.247076307,1043,0.353727193,4034.4,0.868902242,2.68,1.92,19.32,221.6,0.047726734,2605.2,0.561090651,5.3,0.001797463,1060.8,0.228468049,85.7,0.806967985,0.78,1.09,2.52,0.1,14.9,15.15,5.21,189.23,61.79,5.95,10615179,10,22.38,22.38,4643.1,64.07801191,1
2899,1368.8,0,1842.4,1091,2696.6,1.46363439,23.8,0.008825929,2521.1,0.934918045,199.3,0.108174121,302.2,0.164025185,280.9,0.152464177,215.4,0.116912723,11.21,10.42,7.39,7.99,26.89,2666.7,1.447405558,26.7,0.009901357,0.7,0.000259586,179.8,0.0975901,925.7,0.502442466,80.7,0.043801563,653.1,0.354483283,3.1,0.0017,1091,0.592162397,206.8,0.076689164,1171.7,0.63596396,0.48,0,5.69,62.1,0.033706036,281.3,0.152681285,0.2,7.42E-05,1043.7,0.566489362,315.9,1.756952169,1.09,1.43,0.07,0.55,60.41,8,8.68,58.66,40.31,13.82,17977000,10,11.2,2.24,1842.4,16.31,1
923,1371.6,0,2033.3,1169.6,2534.2,1.246348301,46.9,0.018506827,2308.2,0.910819983,272.9,0.134215315,561.2,0.276004525,429.1,0.211036246,364.7,0.179363596,22.15,16.93,10.77,14.39,25.07,2510.2,1.234544829,12,0.004735222,3.2,0.001262726,96.9,0.047656519,1072.7,0.527566026,276.6,0.136035017,501.1,0.246446663,86,0.0423,1169.6,0.575222545,1034.3,0.40813669,1446.2,0.711257562,0.55,0.11,50.72,593.2,0.291742488,629.9,0.309791964,118.2,0.046641938,1040.2,0.511582157,454.9,4.694530444,0.94,1.78,0.24,0.08,7.64,5,5.25,6.76,4.45,4.61,9692260,10,28.16,2.82,2033.3,8.13,1
301,1385.3,0,2048.7,1213.8,3847.6,1.878069019,14.8,0.003846554,3699,0.961378522,163.4,0.079757895,410.8,0.200517401,262.5,0.128130034,273.1,0.133304046,10.68,6.82,4.25,7.1,14.23,3810.8,1.860106409,20,0.005198046,2.4,0.000623765,278.8,0.136086299,935,0.456386977,65.2,0.03182506,769.7,0.375701664,228.1465496,0.1114,1213.8,0.592473276,437,0.113577295,1279,0.624298336,0.48,0,8.22,99.8,0.048713819,511.9,0.249865769,701.0139914,0.182195132,1238.6,0.604578513,407.9,1.463055954,0.95,1.49,0.05,0.52,43.95,9.14,12.54,44.48,36.34,6.78,27879644,10,6.18,6.18,2048.7,10.19,1
673,1391.8,0,3117.7,1014.5,2997.7,0.961510088,-4.1,-0.001367715,2587.1,0.863028322,406.5,0.130384578,812.2,0.260512557,649.9,0.208454951,492.9,0.158097315,27.09,21.68,13.56,16.44,45.59,2959.4,0.949225391,2.3,0.000767255,27.1,0.009040264,113.4,0.036372967,901.1,0.289027167,541.2,0.173589505,1352,0.433653013,210,0.0674,1014.5,0.325400135,901.1,0.300597124,1555.7,0.49898964,1.54,0.3,19.02,193,0.061904609,880.6,0.282451807,14.4,0.004803683,1619.2,0.519357218,29.9,0.26366843,0.12,1.02,0.53,0.03,7.98,2.3,24.97,1.54,1.52,12.35,11338505,10,35.85,35.85,3117.7,64.07801191,1
2555,1397,0,2933.4,1394.2,1870.9,0.637792323,-14.1,-0.00753648,1854.7,0.991341066,2.1,0.000715893,223.6,0.07622554,2.8,0.000954524,205.6,0.070089316,11.95,0.15,0.11,10.99,0.15,1870.9,0.637792323,81.34220077,0.043477578,41.69389313,0.022285474,650,0.221585873,746.7,0.254551033,1401,0.477602782,135.7,0.046260312,228.1465496,0.0778,1394.2,0.475284653,67.4,0.036025442,2795.2,0.952887434,1.1,0.94,0,936.4739761,0.319245236,2689.5,0.916854162,701.0139914,0.374693458,189.7,0.064668985,-31.3,-0.048153846,0.56,0.86,1,0.01,0.41,14.72,12.93,157.26,69.43,36.36,46997500,10,0.04,0.04,2933.4,64.07801191,1
400,1409,0,2016.3,1448.1,247.8,0.122898378,-3.5,-0.014124294,237.6,0.958837772,6.7,0.003322918,90.8,0.045032981,7.3,0.003620493,-29.6,-0.014680355,36.64,2.95,2.7,-11.95,0,149.4,0.074096117,6.1,0.024616626,0.2,0.000807103,424.1,0.210335764,1107,0.549025443,319.5,0.158458563,165.7,0.082180231,228.1465496,0.1132,1531.1,0.759361206,1107,4.467312349,1850.6,0.917819769,0.33,0.22,0.36,5.2,0.002578981,199.2,0.098794822,531.4,2.144471348,261.4,0.129643406,103.8,0.244753596,0.67,1.43,0.28,0.35,123.9,15.66536849,17.28342431,87.5324658,27.97205637,19.38653821,34112100,10,-2.21,-2.21,2016.3,64.07801191,1
2949,1410.6,0,1706.4,1005.4,2101.8,1.231715893,1.6,0.000761252,1953.1,0.929251118,150.3,0.088080169,256.5,0.150316456,205,0.120135959,192.5,0.112810595,12.2,9.75,7.15,9.16,24.68,2100.3,1.23083685,1.3,0.000618517,0.1,4.76E-05,103.7,0.060771214,903.4,0.529418659,375.2,0.219878106,299.2,0.175339897,24.9,0.0146,1005.4,0.589193624,189.9,0.090351128,1380.6,0.80907173,0.6,0.24,20.05,201.6,0.11814346,859.6,0.503750586,58.1,0.027642973,618,0.362165963,187.7,1.81002893,0.58,1.44,0.37,0.33,27.49,9.22,25.21,61.04,26.69,6.25,10366844,10,14.5,14.5,1706.4,15.23,1
1153,1412.4,0,3886.1,868.5,8172.3,2.102956692,392.9,0.048077041,8428.4,1.031337567,136.8,0.035202388,437.5,0.112580736,211,0.054296081,238.2,0.061295386,5.35,2.58,1.67,2.91,24.42,8166.7,2.101515658,5.6,0.000685242,41.69389313,0.005101855,101.1,0.0260158,451.9,0.116286251,1556.5,0.400530094,1260.6,0.324386917,104.6,0.0269,913.1,0.234965647,233.9,0.028621074,2469.6,0.635495741,3.21,0.53,11.64,101.1,0.0260158,592,0.152337819,701.0139914,0.085779278,3194.7,0.822083837,836.4,8.272997033,0.68,1.31,1.84,0,0.17,21.43,5.91,16.29,13.64,10.72,22284601.68,-1348.444874,-0.06,-0.06,3886.1,64.07801191,1
